,id,creation_time,formatted_creation_time,airline_code,flight_number,flight_date,departure_airport,departure_city,departure_country,departure_lat,departure_lon,user_name,action_name,header_line,stepID,action_mode,entry_details
549124,137534110,2024-04-30 04:57:48,30-04-2024 04:57:48,MN,1722,30,ORK,Cork,IE,51.8413,-8.49111,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 04:57:48,793 INFO  [8fc2ba04847500b2] [MN1722  /30 ORK | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-11493 (ActiveMQ-client-global-threads)]  Received:",8fc2ba04847500b2,Received,"<?xml version=""1.0"" encoding=""UTF-8""?><n:FlightPlanFigures xmlns:n=""http://www.lsb.de/iocc/FlightPlanFigures"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">
<loadsystemHeader>
<airline>MN</airline>
<flightNumber>1722</flightNumber>
<arrivalStation>LHR</arrivalStation>
<departureStation>ORK</departureStation>
<flightDateLocal>2024-04-30</flightDateLocal>
<flightDateUTC>2024-04-30</flightDateUTC>
</loadsystemHeader>
<fuelUnit>K</fuelUnit>
<fuelStatus>1</fuelStatus>
<taxiFuel>115</taxiFuel>
<tripFuel>1928</tripFuel>
<blockFuel>4346</blockFuel>
<tripTime>59</tripTime>
<registrationCode>MNNSC</registrationCode>
<maxLAW>67400</maxLAW>
<maxTOW>73500</maxTOW>
<maxTXW>73900</maxTXW>
<plnZFW>55957</plnZFW>
<maxZFW>64300</maxZFW>
<supplierGravity>0.8</supplierGravity>
<ofpNumber>1</ofpNumber>
</n:FlightPlanFigures>"
549134,137535059,2024-04-30 05:02:25,30-04-2024 05:02:25,MN,1610,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 05:02:25,905 INFO  [1229d417ba07a23a] [MN1610  /30 DUB | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-18082 (ActiveMQ-client-global-threads)]  Received:",1229d417ba07a23a,Received,"<?xml version=""1.0"" encoding=""UTF-8""?><n:FlightPlanFigures xmlns:n=""http://www.lsb.de/iocc/FlightPlanFigures"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">
<loadsystemHeader>
<airline>MN</airline>
<flightNumber>1610</flightNumber>
<arrivalStation>AMS</arrivalStation>
<departureStation>DUB</departureStation>
<flightDateLocal>2024-04-30</flightDateLocal>
<flightDateUTC>2024-04-30</flightDateUTC>
</loadsystemHeader>
<fuelUnit>K</fuelUnit>
<fuelStatus>1</fuelStatus>
<taxiFuel>288</taxiFuel>
<tripFuel>3097</tripFuel>
<blockFuel>5727</blockFuel>
<tripTime>79</tripTime>
<registrationCode>MNCVC</registrationCode>
<maxLAW>66000</maxLAW>
<maxTOW>73500</maxTOW>
<maxTXW>73900</maxTXW>
<plnZFW>52646</plnZFW>
<maxZFW>62500</maxZFW>
<supplierGravity>0.8</supplierGravity>
<ofpNumber>1</ofpNumber>
</n:FlightPlanFigures>"
549181,137538804,2024-04-30 05:17:08,30-04-2024 05:17:08,MN,1352,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 05:17:08,752 INFO  [10f5e0b0c948f996] [MN1352  /30 DUB | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-11494 (ActiveMQ-client-global-threads)]  Received:",10f5e0b0c948f996,Received,"<?xml version=""1.0"" encoding=""UTF-8""?><n:FlightPlanFigures xmlns:n=""http://www.lsb.de/iocc/FlightPlanFigures"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">
<loadsystemHeader>
<airline>MN</airline>
<flightNumber>1352</flightNumber>
<arrivalStation>MUC</arrivalStation>
<departureStation>DUB</departureStation>
<flightDateLocal>2024-04-30</flightDateLocal>
<flightDateUTC>2024-04-30</flightDateUTC>
</loadsystemHeader>
<fuelUnit>K</fuelUnit>
<fuelStatus>1</fuelStatus>
<taxiFuel>230</taxiFuel>
<tripFuel>5025</tripFuel>
<blockFuel>8000</blockFuel>
<tripTime>126</tripTime>
<registrationCode>MNDEF</registrationCode>
<maxLAW>66000</maxLAW>
<maxTOW>73500</maxTOW>
<maxTXW>73900</maxTXW>
<plnZFW>55691</plnZFW>
<maxZFW>62500</maxZFW>
<supplierGravity>0.8</supplierGravity>
<ofpNumber>4</ofpNumber>
</n:FlightPlanFigures>"
548796,137526748,2024-04-30 04:13:12,30-04-2024 04:13:12,MN,1602,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 04:13:12,310 INFO  [d3daaaa6c1e2f539] [MN1602  /30 DUB | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-11463 (ActiveMQ-client-global-threads)]  Saved:",d3daaaa6c1e2f539,Saved,"MW mzfw=62500.0 KG mtxw=73900.0 KG mtow=73500.0 KG mlaw=66000.0 KG
FPINF trip=3022.0 taxi=345.0 block=7000.0 xmit=null
FUEL  trip=3022.0 KG taxi=345.0 KG takeoff=6655.0 KG ballast=null edno=29
STATUS LOADING_INSTRUCTION 1 FUEL 27 AIRCRAFT_CONFIG 1 EZFW 25 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 4 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 25 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2"
548808,137528031,2024-04-30 04:31:32,30-04-2024 04:31:32,MN,1177,30,LHR,London,GB,51.4706,-0.46194,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 04:31:32,431 INFO  [59c777a97da38540] [MN1177  /30 LHR | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-18046 (ActiveMQ-client-global-threads)]  Saved:",59c777a97da38540,Saved,"MW mzfw=64300.0 KG mtxw=73900.0 KG mtow=73500.0 KG mlaw=67400.0 KG
FUEL ORDER  edition number=1 leg=687721 fuel on board=4095.0 KG
FPINF trip=1705.0 taxi=242.0 block=4095.0 xmit=null
FUEL  trip=1705.0 KG taxi=242.0 KG takeoff=3853.0 KG ballast=null edno=2
STATUS FUEL 1 CARGO_TRANSFER 1 OFP 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 1"
548809,137528070,2024-04-30 04:31:57,30-04-2024 04:31:57,MN,1176,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 04:31:57,725 INFO  [cbdc4020bd285a13] [MN1176  /30 DUB | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-11470 (ActiveMQ-client-global-threads)]  Saved:",cbdc4020bd285a13,Saved,"MW mzfw=64300.0 KG mtxw=73900.0 KG mtow=73500.0 KG mlaw=67400.0 KG
FUEL ORDER  edition number=1 leg=687480 fuel on board=4104.0 KG
FPINF trip=1796.0 taxi=288.0 block=4104.0 xmit=null
FUEL  trip=1796.0 KG taxi=288.0 KG takeoff=3816.0 KG ballast=null edno=3
STATUS FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 OFP 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 1"
548811,137528080,2024-04-30 04:32:21,30-04-2024 04:32:21,MN,1592,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 04:32:21,298 INFO  [bbbbb5e5add89c57] [MN1592  /30 DUB | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-11480 (ActiveMQ-client-global-threads)]  Saved:",bbbbb5e5add89c57,Saved,"MW mzfw=62500.0 KG mtxw=73900.0 KG mtow=73500.0 KG mlaw=66000.0 KG
FUEL ORDER  edition number=3 leg=687493 fuel on board=9815.0 KG
FPINF trip=5704.0 taxi=345.0 block=9815.0 xmit=null
FUEL  trip=5704.0 KG taxi=345.0 KG takeoff=9470.0 KG ballast=null edno=58
STATUS LOADING_INSTRUCTION 1 FUEL 56 AIRCRAFT_CONFIG 1 EZFW 54 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 4 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 54 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 3"
548812,137528088,2024-04-30 04:32:12,30-04-2024 04:32:12,MN,1698,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 04:32:12,878 INFO  [26e0dfa32f2e414c] [MN1698  /30 DUB | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-11479 (ActiveMQ-client-global-threads)]  Saved:",26e0dfa32f2e414c,Saved,"MW mzfw=62500.0 KG mtxw=73900.0 KG mtow=73500.0 KG mlaw=66000.0 KG
FUEL ORDER  edition number=1 leg=687654 fuel on board=6563.0 KG
FPINF trip=3785.0 taxi=288.0 block=6563.0 xmit=null
FUEL  trip=3785.0 KG taxi=288.0 KG takeoff=6275.0 KG ballast=null edno=3
STATUS FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 OFP 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 1"
548821,137529383,2024-04-30 04:37:04,30-04-2024 04:37:04,MN,1564,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 04:37:04,744 INFO  [6a7c5c24bfdcbec] [MN1564  /30 DUB | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-11470 (ActiveMQ-client-global-threads)]  Saved:",6a7c5c24bfdcbec,Saved,"MW mzfw=62500.0 KG mtxw=73900.0 KG mtow=73500.0 KG mlaw=66000.0 KG
FUEL ORDER  edition number=1 leg=687481 fuel on board=8301.0 KG
FPINF trip=5732.0 taxi=173.0 block=8301.0 xmit=null
FUEL  trip=5732.0 KG taxi=173.0 KG takeoff=8128.0 KG ballast=null edno=4
STATUS FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 OFP 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 2 FUEL_ORDER 1"
549123,137534030,2024-04-30 04:57:19,30-04-2024 04:57:19,MN,1723,30,LHR,London,GB,51.4706,-0.46194,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 04:57:19,962 INFO  [5401d5130502fc77] [MN1723  /30 LHR | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-18079 (ActiveMQ-client-global-threads)]  Saved:",5401d5130502fc77,Saved,"MW mzfw=64300.0 KG mtxw=73900.0 KG mtow=73500.0 KG mlaw=67400.0 KG
FUEL ORDER  edition number=1 leg=687703 fuel on board=4147.0 KG
FPINF trip=1958.0 taxi=242.0 block=4147.0 xmit=null
FUEL  trip=1958.0 KG taxi=242.0 KG takeoff=3905.0 KG ballast=null edno=2
STATUS FUEL 1 CARGO_TRANSFER 1 OFP 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 1"
549125,137534116,2024-04-30 04:57:48,30-04-2024 04:57:48,MN,1722,30,ORK,Cork,IE,51.8413,-8.49111,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 04:57:48,795 INFO  [8fc2ba04847500b2] [MN1722  /30 ORK | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-11493 (ActiveMQ-client-global-threads)]  Saved:",8fc2ba04847500b2,Saved,"MW mzfw=64300.0 KG mtxw=73900.0 KG mtow=73500.0 KG mlaw=67400.0 KG
FUEL ORDER  edition number=1 leg=687657 fuel on board=4346.0 KG
FPINF trip=1928.0 taxi=115.0 block=4346.0 xmit=null
FUEL  trip=1928.0 KG taxi=115.0 KG takeoff=4231.0 KG ballast=null edno=2
STATUS FUEL 1 CARGO_TRANSFER 1 OFP 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 1"
549135,137535085,2024-04-30 05:02:25,30-04-2024 05:02:25,MN,1610,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 05:02:25,914 INFO  [1229d417ba07a23a] [MN1610  /30 DUB | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-18082 (ActiveMQ-client-global-threads)]  Saved:",1229d417ba07a23a,Saved,"MW mzfw=62500.0 KG mtxw=73900.0 KG mtow=73500.0 KG mlaw=66000.0 KG
FUEL ORDER  edition number=1 leg=687560 fuel on board=5727.0 KG
FPINF trip=3097.0 taxi=288.0 block=5727.0 xmit=null
FUEL  trip=3097.0 KG taxi=288.0 KG takeoff=5439.0 KG ballast=null edno=3
STATUS FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 OFP 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 1"
549187,137539006,2024-04-30 05:17:08,30-04-2024 05:17:08,MN,1352,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,FlightPlanFiguresInMsgProcessor,"2024-04-30 05:17:08,753 INFO  [10f5e0b0c948f996] [MN1352  /30 DUB | service-acco | FlightPlanFiguresInMsgProcessor     |                                | Thread-11494 (ActiveMQ-client-global-threads)]  Saved:",10f5e0b0c948f996,Saved,"MW mzfw=62500.0 KG mtxw=73900.0 KG mtow=73500.0 KG mlaw=66000.0 KG
FPINF trip=5025.0 taxi=230.0 block=8000.0 xmit=null
FUEL  trip=5025.0 KG taxi=230.0 KG takeoff=7770.0 KG ballast=null edno=20
STATUS LOADING_INSTRUCTION 1 FUEL 15 AIRCRAFT_CONFIG 1 EZFW 15 CARGO_FINAL 1 CARGO_TRANSFER 1 OFP 4 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 15 REGISTRATION 1 REGISTRATION_CHANGE 2 FUEL_ORDER 2"
562279,138052063,2024-05-03 11:08:35,03-05-2024 11:08:35,MN,1991,3,SNN,Shannon,IE,52.702,-8.92482,service-acco,FuelDataInitializer,"2024-05-03 11:08:35,900 INFO  [d8292f7acfbf2c57] [MN1991  /03 SNN | service-acco | FuelDataInitializer                 |                                | Thread-14393 (ActiveMQ-client-global-threads)]  Received:",d8292f7acfbf2c57,Received,"{ROUTING=com.systemone.lc2.common.server.init.RoutingChangeEvent[source=FlightLeg(=, cabinBag: null, cabinCrew: 0, cancelFlag: false, captainsName: DOE JOE  46244, cockpitBag: null, cockpitCrew: 3, diverted: false, etd: Fri May 03 10:10:00 UTC 2024, gateNumber: null, historical: false, histValidTo: null, id: 688497, legNumber: 0, paxDistributionType: STANDARD_DISTRIBUTION, sendLoadsheetViaAcarsCurrentLeg: true, serviceType: K, std: Fri May 03 10:10:00 UTC 2024, transitIndicator: false, water: 100.0, remoteFlightStatus: null, lastEzfwCalculatedBy: SYSTEM, legType: null, version: 94, hasNextLegInFlight: false, seasonName: null, emergencyLock: false, nonStdCgwiLimitLabel: null)]}"
573280,138489996,2024-05-06 07:35:35,06-05-2024 07:35:35,MN,1991,6,SNN,Shannon,IE,52.702,-8.92482,service-acco,FuelDataInitializer,"2024-05-06 07:35:35,185 INFO  [5ba8295ac7750c93] [MN1991  /06 SNN | service-acco | FuelDataInitializer                 |                                | Thread-16851 (ActiveMQ-client-global-threads)]  Received:",5ba8295ac7750c93,Received,"{ROUTING=com.systemone.lc2.common.server.init.RoutingChangeEvent[source=FlightLeg(=, cabinBag: null, cabinCrew: 0, cancelFlag: false, captainsName: DOE JOE  46248, cockpitBag: null, cockpitCrew: 4, diverted: false, etd: Mon May 06 15:40:00 UTC 2024, gateNumber: null, historical: false, histValidTo: null, id: 690015, legNumber: 0, paxDistributionType: STANDARD_DISTRIBUTION, sendLoadsheetViaAcarsCurrentLeg: false, serviceType: K, std: Mon May 06 15:40:00 UTC 2024, transitIndicator: false, water: 100.0, remoteFlightStatus: null, lastEzfwCalculatedBy: SYSTEM, legType: null, version: 55, hasNextLegInFlight: false, seasonName: null, emergencyLock: false, nonStdCgwiLimitLabel: null)]}"
573298,138490648,2024-05-06 07:35:35,06-05-2024 07:35:35,MN,1990,6,DUB,Dublin,IE,53.4213,-6.27007,service-acco,FuelDataInitializer,"2024-05-06 07:35:35,305 INFO  [8dfe09c38cca4c19] [MN1990  /06 DUB | service-acco | FuelDataInitializer                 |                                | Thread-16852 (ActiveMQ-client-global-threads)]  Received:",8dfe09c38cca4c19,Received,"{ROUTING=com.systemone.lc2.common.server.init.RoutingChangeEvent[source=FlightLeg(=, cabinBag: null, cabinCrew: 0, cancelFlag: false, captainsName: DOE JOE  46248, cockpitBag: null, cockpitCrew: 4, diverted: false, etd: Mon May 06 13:45:00 UTC 2024, gateNumber: null, historical: false, histValidTo: null, id: 690013, legNumber: 0, paxDistributionType: STANDARD_DISTRIBUTION, sendLoadsheetViaAcarsCurrentLeg: false, serviceType: K, std: Mon May 06 13:45:00 UTC 2024, transitIndicator: false, water: 100.0, remoteFlightStatus: null, lastEzfwCalculatedBy: SYSTEM, legType: null, version: 50, hasNextLegInFlight: false, seasonName: null, emergencyLock: false, nonStdCgwiLimitLabel: null)]}"
1559362,33811986,2024-04-30 13:30:41,30-04-2024 13:30:41,AB,2608,14,AYJ,Ayodhya,IN,26.74803,82.15078,service-acco,FuelDataInitializer,"2024-04-30 13:30:41,520 INFO  [fae118dd48ba0eab] [AB2608 /14 AYJ | service-acco | FuelDataInitializer                 |                                | Thread-60488 (ActiveMQ-client-global-threads)]  Received:",fae118dd48ba0eab,Received,"{INSERT=com.onesystem.lc2.common.server.init.RoutingChangeEvent[source=FlightLeg(=, cabinBag: null, cabinCrew: null, cancelFlag: false, captainsName: null, cockpitBag: null, cockpitCrew: null, diverted: false, etd: Tue May 14 07:20:00 UTC 2024, gateNumber: null, historical: false, histValidTo: null, id: 547553, legNumber: 0, paxDistributionType: STANDARD_DISTRIBUTION, sendLoadsheetViaAcarsCurrentLeg: true, serviceType: J, std: Tue May 14 07:20:00 UTC 2024, transitIndicator: false, water: null, remoteFlightStatus: null, lastEzfwCalculatedBy: NOT_YET_CALCULATED, legType: null, version: 1, hasNextLegInFlight: true, seasonName: null, emergencyLock: false)]}"
1559363,33812019,2024-04-30 13:30:42,30-04-2024 13:30:42,AB,2324,14,IXA,Agartala,IN,23.887,91.2404,service-acco,FuelDataInitializer,"2024-04-30 13:30:42,140 INFO  [ef385a570eeec309] [AB2324 /14 IXA | service-acco | FuelDataInitializer                 |                                | Thread-49227 (ActiveMQ-client-global-threads)]  Received:",ef385a570eeec309,Received,"{INSERT=com.onesystem.lc2.common.server.init.RoutingChangeEvent[source=FlightLeg(=, cabinBag: null, cabinCrew: null, cancelFlag: false, captainsName: null, cockpitBag: null, cockpitCrew: null, diverted: false, etd: Tue May 14 09:30:00 UTC 2024, gateNumber: null, historical: false, histValidTo: null, id: 547595, legNumber: 0, paxDistributionType: STANDARD_DISTRIBUTION, sendLoadsheetViaAcarsCurrentLeg: true, serviceType: J, std: Tue May 14 09:30:00 UTC 2024, transitIndicator: false, water: null, remoteFlightStatus: null, lastEzfwCalculatedBy: NOT_YET_CALCULATED, legType: null, version: 1, hasNextLegInFlight: true, seasonName: null, emergencyLock: false)]}"
1559364,33812105,2024-04-30 13:30:42,30-04-2024 13:30:42,AB,2485,14,BLR,Bangalore,IN,13.1979,77.7063,service-acco,FuelDataInitializer,"2024-04-30 13:30:42,662 INFO  [13acb5ced9729b07] [AB2485 /14 BLR | service-acco | FuelDataInitializer                 |                                | Thread-60482 (ActiveMQ-client-global-threads)]  Received:",13acb5ced9729b07,Received,"{INSERT=com.onesystem.lc2.common.server.init.RoutingChangeEvent[source=FlightLeg(=, cabinBag: null, cabinCrew: null, cancelFlag: false, captainsName: null, cockpitBag: null, cockpitCrew: null, diverted: false, etd: Tue May 14 00:25:00 UTC 2024, gateNumber: null, historical: false, histValidTo: null, id: 547517, legNumber: 0, paxDistributionType: STANDARD_DISTRIBUTION, sendLoadsheetViaAcarsCurrentLeg: true, serviceType: J, std: Tue May 14 00:25:00 UTC 2024, transitIndicator: false, water: null, remoteFlightStatus: null, lastEzfwCalculatedBy: NOT_YET_CALCULATED, legType: null, version: 1, hasNextLegInFlight: true, seasonName: null, emergencyLock: false)]}"
1559366,33812164,2024-04-30 13:30:42,30-04-2024 13:30:42,AB,2607,14,PNQ,Pune,IN,18.5821,73.9197,service-acco,FuelDataInitializer,"2024-04-30 13:30:42,952 INFO  [d0534eaf24f1eb66] [AB2607 /14 PNQ | service-acco | FuelDataInitializer                 |                                | Thread-49240 (ActiveMQ-client-global-threads)]  Received:",d0534eaf24f1eb66,Received,"{INSERT=com.onesystem.lc2.common.server.init.RoutingChangeEvent[source=FlightLeg(=, cabinBag: null, cabinCrew: null, cancelFlag: false, captainsName: null, cockpitBag: null, cockpitCrew: null, diverted: false, etd: Tue May 14 02:20:00 UTC 2024, gateNumber: null, historical: false, histValidTo: null, id: 547600, legNumber: 0, paxDistributionType: STANDARD_DISTRIBUTION, sendLoadsheetViaAcarsCurrentLeg: true, serviceType: J, std: Tue May 14 02:20:00 UTC 2024, transitIndicator: false, water: null, remoteFlightStatus: null, lastEzfwCalculatedBy: NOT_YET_CALCULATED, legType: null, version: 1, hasNextLegInFlight: true, seasonName: null, emergencyLock: false)]}"
1559367,33812133,2024-04-30 13:30:43,30-04-2024 13:30:43,AB,2323,14,BLR,Bangalore,IN,13.1979,77.7063,service-acco,FuelDataInitializer,"2024-04-30 13:30:43,533 INFO  [fea2f660d8055339] [AB2323 /14 BLR | service-acco | FuelDataInitializer                 |                                | Thread-60479 (ActiveMQ-client-global-threads)]  Received:",fea2f660d8055339,Received,"{INSERT=com.onesystem.lc2.common.server.init.RoutingChangeEvent[source=FlightLeg(=, cabinBag: null, cabinCrew: null, cancelFlag: false, captainsName: null, cockpitBag: null, cockpitCrew: null, diverted: false, etd: Tue May 14 03:50:00 UTC 2024, gateNumber: null, historical: false, histValidTo: null, id: 547539, legNumber: 0, paxDistributionType: STANDARD_DISTRIBUTION, sendLoadsheetViaAcarsCurrentLeg: true, serviceType: J, std: Tue May 14 03:50:00 UTC 2024, transitIndicator: false, water: null, remoteFlightStatus: null, lastEzfwCalculatedBy: NOT_YET_CALCULATED, legType: null, version: 1, hasNextLegInFlight: true, seasonName: null, emergencyLock: false)]}"
1559369,33812394,2024-04-30 13:30:45,30-04-2024 13:30:45,AB,2486,14,IXZ,Port Blair,IN,11.6412,92.7297,service-acco,FuelDataInitializer,"2024-04-30 13:30:45,713 INFO  [112fb31878ab97d2] [AB2486 /14 IXZ | service-acco | FuelDataInitializer                 |                                | Thread-60488 (ActiveMQ-client-global-threads)]  Received:",112fb31878ab97d2,Received,"{INSERT=com.onesystem.lc2.common.server.init.RoutingChangeEvent[source=FlightLeg(=, cabinBag: null, cabinCrew: null, cancelFlag: false, captainsName: null, cockpitBag: null, cockpitCrew: null, diverted: false, etd: Tue May 14 05:15:00 UTC 2024, gateNumber: null, historical: false, histValidTo: null, id: 547678, legNumber: 0, paxDistributionType: STANDARD_DISTRIBUTION, sendLoadsheetViaAcarsCurrentLeg: true, serviceType: J, std: Tue May 14 05:15:00 UTC 2024, transitIndicator: false, water: null, remoteFlightStatus: null, lastEzfwCalculatedBy: NOT_YET_CALCULATED, legType: null, version: 1, hasNextLegInFlight: true, seasonName: null, emergencyLock: false)]}"
1559371,33812576,2024-04-30 13:30:47,30-04-2024 13:30:47,AB,2372,14,BLR,Bangalore,IN,13.1979,77.7063,service-acco,FuelDataInitializer,"2024-04-30 13:30:47,744 INFO  [77d4e4d2ace44262] [AB2372 /14 BLR | service-acco | FuelDataInitializer                 |                                | Thread-60488 (ActiveMQ-client-global-threads)]  Received:",77d4e4d2ace44262,Received,"{INSERT=com.onesystem.lc2.common.server.init.RoutingChangeEvent[source=FlightLeg(=, cabinBag: null, cabinCrew: null, cancelFlag: false, captainsName: null, cockpitBag: null, cockpitCrew: null, diverted: false, etd: Tue May 14 23:55:00 UTC 2024, gateNumber: null, historical: false, histValidTo: null, id: 547693, legNumber: 0, paxDistributionType: STANDARD_DISTRIBUTION, sendLoadsheetViaAcarsCurrentLeg: true, serviceType: J, std: Tue May 14 23:55:00 UTC 2024, transitIndicator: false, water: null, remoteFlightStatus: null, lastEzfwCalculatedBy: NOT_YET_CALCULATED, legType: null, version: 1, hasNextLegInFlight: true, seasonName: null, emergencyLock: false)]}"
562319,138054245,2024-05-03 11:08:35,03-05-2024 11:08:35,MN,1991,3,SNN,Shannon,IE,52.702,-8.92482,service-acco,FuelDataInitializer,"2024-05-03 11:08:35,902 INFO  [d8292f7acfbf2c57] [MN1991  /03 SNN | service-acco | FuelDataInitializer                 |                                | Thread-14393 (ActiveMQ-client-global-threads)]  Saved:",d8292f7acfbf2c57,Saved,"STATUS AC 1 EZ 4 CF 1 CT 1 CC 1 Am 1 As 0 Ec 4 R 1 RC 2 
FUEL  trip=null taxi=null takeoff=null ballast=null edno=7"
573281,138489998,2024-05-06 07:35:35,06-05-2024 07:35:35,MN,1991,6,SNN,Shannon,IE,52.702,-8.92482,service-acco,FuelDataInitializer,"2024-05-06 07:35:35,186 INFO  [5ba8295ac7750c93] [MN1991  /06 SNN | service-acco | FuelDataInitializer                 |                                | Thread-16851 (ActiveMQ-client-global-threads)]  Saved:",5ba8295ac7750c93,Saved,"STATUS AC 1 EZ 2 CT 1 CC 1 Am 1 As 0 Ec 2 R 1 RC 1 
FUEL  trip=null taxi=null takeoff=null ballast=null edno=4"
573299,138490650,2024-05-06 07:35:35,06-05-2024 07:35:35,MN,1990,6,DUB,Dublin,IE,53.4213,-6.27007,service-acco,FuelDataInitializer,"2024-05-06 07:35:35,307 INFO  [8dfe09c38cca4c19] [MN1990  /06 DUB | service-acco | FuelDataInitializer                 |                                | Thread-16852 (ActiveMQ-client-global-threads)]  Saved:",8dfe09c38cca4c19,Saved,"STATUS AC 1 EZ 2 CT 1 CC 1 Am 1 As 0 Ec 2 R 1 RC 1 
FUEL  trip=null taxi=null takeoff=null ballast=null edno=3"
1559365,33812106,2024-04-30 13:30:42,30-04-2024 13:30:42,AB,2485,14,BLR,Bangalore,IN,13.1979,77.7063,service-acco,FuelDataInitializer,"2024-04-30 13:30:42,663 INFO  [13acb5ced9729b07] [AB2485 /14 BLR | service-acco | FuelDataInitializer                 |                                | Thread-60482 (ActiveMQ-client-global-threads)]  Saved:",13acb5ced9729b07,Saved,"STATUS AC 1 CT 1 CC 1 Am 1 BI 1 R 1 RC 1 
FUEL  trip=null taxi=null takeoff=null ballast=null edno=3"
