,id,creation_time,airline_code,flight_number,flight_date,departure_airport,user_name,action_name,header_line,entry_details
0,375119858,2024-04-30 04:22:41,ZY,6075,30,BVB,service-acco,AutomaticNotificationAction,"2024-04-30 04:22:41,144 INFO  [3fc43b0d2af9531d] [ZY6075 /30 BVB | service-acco | AutomaticNotificationAction         |                                | Thread-24712 (ActiveMQ-client-global-threads)]  Received:",
1,375119859,2024-04-30 04:22:41,ZY,6075,30,BVB,service-acco,AutomaticNotificationAction,"2024-04-30 04:22:41,146 INFO  [3fc43b0d2af9531d] [ZY6075 /30 BVB | service-acco | AutomaticNotificationAction         |                                | Thread-24712 (ActiveMQ-client-global-threads)]  Saved:",STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1
2,375120627,2024-04-30 05:02:44,ZY,119,30,NAT,service-acco,AutomaticNotificationAction,"2024-04-30 05:02:44,524 INFO  [f479b5e3ee955eba] [ZY119 /30 NAT | service-acco | AutomaticNotificationAction         |                                | Thread-24840 (ActiveMQ-client-global-threads)]  Received:",
3,375120699,2024-04-30 04:17:43,ZY,5027,30,SSA,service-acco,AutoLoadBulkAction,"2024-04-30 04:17:43,876 INFO  [a2561ff07178a194] [ZY5027 /30 SSA | service-acco | AutoLoadBulkAction                  |                                | Thread-24703 (ActiveMQ-client-global-threads)]  Received:","NULL
Loaded pre-autoload state:
POSITIONS
nilled : NULL 
blocked: NULL 
LOZYED ITEMS"
4,375120700,2024-04-30 04:17:43,ZY,5027,30,SSA,service-acco,AssignLoadplanAction,"2024-04-30 04:17:43,877 INFO  [a2561ff07178a194] [ZY5027 /30 SSA | service-acco | AssignLoadplanAction                |                                | Thread-24703 (ActiveMQ-client-global-threads)]  Received:","com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL"
5,375120703,2024-04-30 04:17:43,ZY,5027,30,SSA,service-acco,AutoLoadBulkAction,"2024-04-30 04:17:43,883 INFO  [a2561ff07178a194] [ZY5027 /30 SSA | service-acco | AutoLoadBulkAction                  |                                | Thread-24703 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9379886  flightId = 2285603 legId = 2396285  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 42446717  NULL         ESTIMATE  72.00     KG   6         0.00      SSA       SSA       VCP       B         4         false      
STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOZY_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
33,375122962,2024-04-30 04:32:44,ZY,119,30,NAT,service-acco,AutoLoadBulkAction,"2024-04-30 04:32:44,824 INFO  [36d9708b541e844e] [ZY119 /30 NAT | service-acco | AutoLoadBulkAction                  |                                | Thread-24740 (ActiveMQ-client-global-threads)]  Received:",
34,375122963,2024-04-30 04:32:44,ZY,119,30,NAT,service-acco,AssignLoadplanAction,"2024-04-30 04:32:44,826 INFO  [36d9708b541e844e] [ZY119 /30 NAT | service-acco | AssignLoadplanAction                |                                | Thread-24740 (ActiveMQ-client-global-threads)]  Received:","com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL"
35,375122966,2024-04-30 04:32:44,ZY,119,30,NAT,service-acco,AutoLoadBulkAction,"2024-04-30 04:32:44,830 INFO  [36d9708b541e844e] [ZY119 /30 NAT | service-acco | AutoLoadBulkAction                  |                                | Thread-24740 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9379882  flightId = 2285481 legId = 2396162  deleted = false  fragmentId = LoadFragment ]
STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
37,375122969,2024-04-30 04:42:42,ZY,5027,30,SSA,service-acco,AutomaticNotificationAction,"2024-04-30 04:42:42,553 INFO  [2cfcfd9a41fc428e] [ZY5027 /30 SSA | service-acco | AutomaticNotificationAction         |                                | Thread-24782 (ActiveMQ-client-global-threads)]  Received:",
38,375122970,2024-04-30 04:42:42,ZY,5027,30,SSA,service-acco,AutomaticNotificationAction,"2024-04-30 04:42:42,555 INFO  [2cfcfd9a41fc428e] [ZY5027 /30 SSA | service-acco | AutomaticNotificationAction         |                                | Thread-24782 (ActiveMQ-client-global-threads)]  Saved:",STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOZY_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1
54,375123488,2024-04-30 05:02:44,ZY,119,30,NAT,service-acco,AutomaticNotificationAction,"2024-04-30 05:02:44,525 INFO  [f479b5e3ee955eba] [ZY119 /30 NAT | service-acco | AutomaticNotificationAction         |                                | Thread-24840 (ActiveMQ-client-global-threads)]  Saved:",STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1
6111,375192725,2024-05-01 00:47:27,ZY,119,30,NAT,service-acco,AutomaticNotificationAction,"2024-05-01 00:47:27,357 INFO  [1ff15a7e71fcc897] [ZY119 /30 NAT | service-acco | AutomaticNotificationAction         |                                | Thread-31081 (ActiveMQ-client-global-threads)]  Received:",
6112,375192726,2024-05-01 00:47:27,ZY,119,30,NAT,service-acco,AutomaticNotificationAction,"2024-05-01 00:47:27,358 INFO  [1ff15a7e71fcc897] [ZY119 /30 NAT | service-acco | AutomaticNotificationAction         |                                | Thread-31081 (ActiveMQ-client-global-threads)]  Saved:",STATUS AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 2
6142,375192849,2024-05-01 00:47:21,ZY,119,30,NAT,service-acco,AutoLoadBulkAction,"2024-05-01 00:47:21,372 INFO  [2d8b8ce71b0197aa] [ZY119 /30 NAT | service-acco | AutoLoadBulkAction                  |                                | Thread-30860 (ActiveMQ-client-global-threads)]  Received:",
6143,375192850,2024-05-01 00:47:21,ZY,119,30,NAT,service-acco,AssignLoadplanAction,"2024-05-01 00:47:21,373 INFO  [2d8b8ce71b0197aa] [ZY119 /30 NAT | service-acco | AssignLoadplanAction                |                                | Thread-30860 (ActiveMQ-client-global-threads)]  Received:","com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL"
6144,375192853,2024-05-01 00:47:21,ZY,119,30,NAT,service-acco,AutoLoadBulkAction,"2024-05-01 00:47:21,377 INFO  [2d8b8ce71b0197aa] [ZY119 /30 NAT | service-acco | AutoLoadBulkAction                  |                                | Thread-30860 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9379882  flightId = 2285481 legId = 2396162  deleted = false  fragmentId = LoadFragment ]
STATUS AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 2"
6367,375194013,2024-05-01 00:47:48,ZY,6075,30,BVB,service-acco,AutoLoadBulkAction,"2024-05-01 00:47:48,522 INFO  [5ae79546b43377da] [ZY6075 /30 BVB | service-acco | AutoLoadBulkAction                  |                                | Thread-31117 (ActiveMQ-client-global-threads)]  Received:",
6368,375194014,2024-05-01 00:47:48,ZY,6075,30,BVB,service-acco,AssignLoadplanAction,"2024-05-01 00:47:48,524 INFO  [5ae79546b43377da] [ZY6075 /30 BVB | service-acco | AssignLoadplanAction                |                                | Thread-31117 (ActiveMQ-client-global-threads)]  Received:","com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL"
6369,375194017,2024-05-01 00:47:48,ZY,6075,30,BVB,service-acco,AutoLoadBulkAction,"2024-05-01 00:47:48,528 INFO  [5ae79546b43377da] [ZY6075 /30 BVB | service-acco | AutoLoadBulkAction                  |                                | Thread-31117 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9380183  flightId = 2285359 legId = 2396037  deleted = false  fragmentId = LoadFragment ]
STATUS AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 2"
6394,375194164,2024-05-01 00:47:49,ZY,6075,30,BVB,service-acco,AutomaticNotificationAction,"2024-05-01 00:47:49,986 INFO  [ed5e5164611c7da2] [ZY6075 /30 BVB | service-acco | AutomaticNotificationAction         |                                | Thread-31117 (ActiveMQ-client-global-threads)]  Received:",
6395,375194165,2024-05-01 00:47:49,ZY,6075,30,BVB,service-acco,AutomaticNotificationAction,"2024-05-01 00:47:49,988 INFO  [ed5e5164611c7da2] [ZY6075 /30 BVB | service-acco | AutomaticNotificationAction         |                                | Thread-31117 (ActiveMQ-client-global-threads)]  Saved:",STATUS AIRCRAFT_CONFIG 1 EZFW 2 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 2 REGISTRATION 1 REGISTRATION_CHANGE 2
7974,375202340,2024-05-01 03:54:20,ZY,6075,1,BVB,service-acco,AutoLoadBulkAction,"2024-05-01 03:54:20,512 INFO  [c6be2e05f358c092] [ZY6075 /01 BVB | service-acco | AutoLoadBulkAction                  |                                | Thread-31905 (ActiveMQ-client-global-threads)]  Received:",
7975,375202341,2024-05-01 03:54:20,ZY,6075,1,BVB,service-acco,AssignLoadplanAction,"2024-05-01 03:54:20,513 INFO  [c6be2e05f358c092] [ZY6075 /01 BVB | service-acco | AssignLoadplanAction                |                                | Thread-31905 (ActiveMQ-client-global-threads)]  Received:","com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL"
7976,375202344,2024-05-01 03:54:20,ZY,6075,1,BVB,service-acco,AutoLoadBulkAction,"2024-05-01 03:54:20,518 INFO  [c6be2e05f358c092] [ZY6075 /01 BVB | service-acco | AutoLoadBulkAction                  |                                | Thread-31905 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9390259  flightId = 2289735 legId = 2400434  deleted = false  fragmentId = LoadFragment ]
STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
8012,375204792,2024-05-01 04:24:38,ZY,6075,1,BVB,service-acco,AutomaticNotificationAction,"2024-05-01 04:24:38,878 INFO  [bde36914bf777f0a] [ZY6075 /01 BVB | service-acco | AutomaticNotificationAction         |                                | Thread-31961 (ActiveMQ-client-global-threads)]  Received:",
8013,375204793,2024-05-01 04:24:38,ZY,6075,1,BVB,service-acco,AutomaticNotificationAction,"2024-05-01 04:24:38,880 INFO  [bde36914bf777f0a] [ZY6075 /01 BVB | service-acco | AutomaticNotificationAction         |                                | Thread-31961 (ActiveMQ-client-global-threads)]  Saved:",STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1
8022,375204954,2024-05-01 04:19:42,ZY,5027,1,SSA,service-acco,AutoLoadBulkAction,"2024-05-01 04:19:42,188 INFO  [5c44f8bf7a196fc4] [ZY5027 /01 SSA | service-acco | AutoLoadBulkAction                  |                                | Thread-31944 (ActiveMQ-client-global-threads)]  Received:","NULL
Loaded pre-autoload state:
POSITIONS
nilled : NULL 
blocked: NULL 
LOZYED ITEMS"
8023,375204955,2024-05-01 04:19:42,ZY,5027,1,SSA,service-acco,AssignLoadplanAction,"2024-05-01 04:19:42,190 INFO  [5c44f8bf7a196fc4] [ZY5027 /01 SSA | service-acco | AssignLoadplanAction                |                                | Thread-31944 (ActiveMQ-client-global-threads)]  Received:","com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL"
8024,375204958,2024-05-01 04:19:42,ZY,5027,1,SSA,service-acco,AutoLoadBulkAction,"2024-05-01 04:19:42,195 INFO  [5c44f8bf7a196fc4] [ZY5027 /01 SSA | service-acco | AutoLoadBulkAction                  |                                | Thread-31944 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9391188  flightId = 2289920 legId = 2400639  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 42450735  NULL         ESTIMATE  36.00     KG   3         0.00      SSA       SSA       VCP       B         4         false      
STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOZY_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
8039,375205076,2024-05-01 04:44:40,ZY,5027,1,SSA,service-acco,AutomaticNotificationAction,"2024-05-01 04:44:40,407 INFO  [37735485038e55da] [ZY5027 /01 SSA | service-acco | AutomaticNotificationAction         |                                | Thread-31999 (ActiveMQ-client-global-threads)]  Received:",
8040,375205077,2024-05-01 04:44:40,ZY,5027,1,SSA,service-acco,AutomaticNotificationAction,"2024-05-01 04:44:40,410 INFO  [37735485038e55da] [ZY5027 /01 SSA | service-acco | AutomaticNotificationAction         |                                | Thread-31999 (ActiveMQ-client-global-threads)]  Saved:",STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOZY_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1
10894,375253017,2024-05-02 03:55:04,ZY,6075,2,BVB,service-acco,AutoLoadBulkAction,"2024-05-02 03:55:04,412 INFO  [ca20c5f1b3922b9c] [ZY6075 /02 BVB | service-acco | AutoLoadBulkAction                  |                                | Thread-38560 (ActiveMQ-client-global-threads)]  Received:",
10895,375253018,2024-05-02 03:55:04,ZY,6075,2,BVB,service-acco,AssignLoadplanAction,"2024-05-02 03:55:04,414 INFO  [ca20c5f1b3922b9c] [ZY6075 /02 BVB | service-acco | AssignLoadplanAction                |                                | Thread-38560 (ActiveMQ-client-global-threads)]  Received:","com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL"
10896,375253021,2024-05-02 03:55:04,ZY,6075,2,BVB,service-acco,AutoLoadBulkAction,"2024-05-02 03:55:04,419 INFO  [ca20c5f1b3922b9c] [ZY6075 /02 BVB | service-acco | AutoLoadBulkAction                  |                                | Thread-38560 (ActiveMQ-client-global-threads)]  Saved:","com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 9391366  flightId = 2290082 legId = 2400801  deleted = false  fragmentId = LoadFragment ]
STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1"
10941,375255670,2024-05-02 04:22:03,ZY,6075,2,BVB,service-acco,AutomaticNotificationAction,"2024-05-02 04:22:03,350 INFO  [c7e5c9395da80a8a] [ZY6075 /02 BVB | service-acco | AutomaticNotificationAction         |                                | Thread-38623 (ActiveMQ-client-global-threads)]  Received:",
10942,375255671,2024-05-02 04:22:03,ZY,6075,2,BVB,service-acco,AutomaticNotificationAction,"2024-05-02 04:22:03,352 INFO  [c7e5c9395da80a8a] [ZY6075 /02 BVB | service-acco | AutomaticNotificationAction         |                                | Thread-38623 (ActiveMQ-client-global-threads)]  Saved:",STATUS AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 CALC_HIST_DATA 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1
13949,375289488,2024-05-03 07:39:36,ZY,6075,3,BVB,service-acco,AutoLoadBulkAction,"2024-05-03 07:39:36,428 INFO  [9a171cee5472bc99] [ZY6075 /03 BVB | service-acco | AutoLoadBulkAction                  |                                | Thread-37 (ActiveMQ-client-global-threads)]  Received:",
13950,375289489,2024-05-03 07:39:36,ZY,6075,3,BVB,service-acco,AssignLoadplanAction,"2024-05-03 07:39:36,431 INFO  [9a171cee5472bc99] [ZY6075 /03 BVB | service-acco | AssignLoadplanAction                |                                | Thread-37 (ActiveMQ-client-global-threads)]  Received:","com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL"
