id,creation_time,formatted_creation_time,airline_code,flight_number,flight_date,departure_airport,departure_city,departure_country,departure_lat,departure_lon,user_name,action_name,stepID,action_mode,log_level,entry_details,arrival_airport
137549381,2024-04-30 06:11:48,30-04-2024 06:11:48,MN,1650,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,14f975b92dd9401b,Saved,INFO,The message was processed successfully,FRA
137549496,2024-04-30 06:13:50,30-04-2024 06:13:50,MN,1692,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,b1feeb66330b0413,Received,INFO,"<?xml version=""1.0"" encoding=""UTF-8""?><ns2:OSSChangeMessage xmlns:ns2=""http://www.systemone.com/iocc/oss/notification/OssChangeMessage-1.3.0"">
<changeDescriptor>
        <changeDetail>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/actualState</changeLocation>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/airborneTime</changeLocation>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/landingTime</changeLocation>
            <changeDescription>
                <movementState>AIRBORNE</movementState>
            </changeDescription>
        </changeDetail>
    </changeDescriptor>
<oldFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-04-30Z</dayOfOrigin>
            <number>1692</number>
            <id>55566</id>
            <version>1</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-04-30T05:50:00.000Z</departureTime>
            <arrivalAirport>DUS</arrivalAirport>
            <arrivalTime>2024-04-30T07:45:00.000Z</arrivalTime>
            <aircraftRegistration>MNDEL</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>102927</id>
            <mvtActual>
                <actualNumber>1</actualNumber>
                <actualState>OFF_BLOCK</actualState>
                <offblockTime>2024-04-30T05:44:00.000Z</offblockTime>
                <arrivalAirport>DUS</arrivalAirport>
                <id>103319</id>
            </mvtActual>
        </leg>
    </oldFlight>
<newFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-04-30Z</dayOfOrigin>
            <number>1692</number>
            <id>55566</id>
            <version>2</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-04-30T05:50:00.000Z</departureTime>
            <arrivalAirport>DUS</arrivalAirport>
            <arrivalTime>2024-04-30T07:45:00.000Z</arrivalTime>
            <aircraftRegistration>MNDEL</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <bestTimes>
                <offblockTime>
                    <timeSource>M</timeSource>
                    <timeSource>S</timeSource>
                    <time>2024-04-30T05:44:00.000Z</time>
                </offblockTime>
                <airborneTime>
                    <timeSource>M</timeSource>
                    <timeSource>E</timeSource>
                    <time>2024-04-30T07:47:00.000Z</time>
                </airborneTime>
            </bestTimes>
            <sequenceNumber>1</sequenceNumber>
            <id>102927</id>
            <mvtActual>
                <actualNumber>1</actualNumber>
                <actualState>AIRBORNE</actualState>
                <offblockTime>2024-04-30T05:44:00.000Z</offblockTime>
                <airborneTime>2024-04-30T06:13:00.000Z</airborneTime>
                <landingTime>2024-04-30T07:47:00.000Z</landingTime>
                <arrivalAirport>DUS</arrivalAirport>
                <id>103319</id>
            </mvtActual>
        </leg>
    </newFlight>
</ns2:OSSChangeMessage>",DUS
137549499,2024-04-30 06:13:50,30-04-2024 06:13:50,MN,1692,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,b1feeb66330b0413,Saved,INFO,The message was processed successfully,DUS
137549723,2024-04-30 06:14:11,30-04-2024 06:14:11,MN,1352,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,4953ce60834e9dc0,Received,INFO,"<?xml version=""1.0"" encoding=""UTF-8""?><ns2:OSSChangeMessage xmlns:ns2=""http://www.systemone.com/iocc/oss/notification/OssChangeMessage-1.3.0"">
<changeDescriptor>
        <changeDetail>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/actualState</changeLocation>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/offblockTime</changeLocation>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/arrivalAirport</changeLocation>
            <changeDescription>
                <movementState>OFF_BLOCK</movementState>
            </changeDescription>
        </changeDetail>
    </changeDescriptor>
<oldFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-04-30Z</dayOfOrigin>
            <number>1352</number>
            <id>55573</id>
            <version>1</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-04-30T06:10:00.000Z</departureTime>
            <arrivalAirport>MUC</arrivalAirport>
            <arrivalTime>2024-04-30T08:45:00.000Z</arrivalTime>
            <aircraftRegistration>MNDEF</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>102934</id>
        </leg>
    </oldFlight>
<newFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-04-30Z</dayOfOrigin>
            <number>1352</number>
            <id>55573</id>
            <version>2</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-04-30T06:10:00.000Z</departureTime>
            <arrivalAirport>MUC</arrivalAirport>
            <arrivalTime>2024-04-30T08:45:00.000Z</arrivalTime>
            <aircraftRegistration>MNDEF</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <bestTimes>
                <offblockTime>
                    <timeSource>M</timeSource>
                    <timeSource>S</timeSource>
                    <time>2024-04-30T06:14:00.000Z</time>
                </offblockTime>
            </bestTimes>
            <sequenceNumber>1</sequenceNumber>
            <id>102934</id>
            <mvtActual>
                <actualNumber>1</actualNumber>
                <actualState>OFF_BLOCK</actualState>
                <offblockTime>2024-04-30T06:14:00.000Z</offblockTime>
                <arrivalAirport>MUC</arrivalAirport>
                <id>0</id>
            </mvtActual>
        </leg>
    </newFlight>
</ns2:OSSChangeMessage>",MUC
137549726,2024-04-30 06:14:11,30-04-2024 06:14:11,MN,1352,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,4953ce60834e9dc0,Saved,INFO,The message was processed successfully,MUC
137549807,2024-04-30 06:16:49,30-04-2024 06:16:49,MN,1152,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,2575020ae083a20c,Received,INFO,"<?xml version=""1.0"" encoding=""UTF-8""?><ns2:OSSChangeMessage xmlns:ns2=""http://www.systemone.com/iocc/oss/notification/OssChangeMessage-1.3.0"">
<changeDescriptor>
        <changeDetail>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/actualState</changeLocation>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/airborneTime</changeLocation>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/landingTime</changeLocation>
            <changeDescription>
                <movementState>AIRBORNE</movementState>
            </changeDescription>
        </changeDetail>
    </changeDescriptor>
<oldFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-04-30Z</dayOfOrigin>
            <number>1152</number>
            <id>55559</id>
            <version>1</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-04-30T05:30:00.000Z</departureTime>
            <arrivalAirport>LHR</arrivalAirport>
            <arrivalTime>2024-04-30T07:00:00.000Z</arrivalTime>
            <aircraftRegistration>MNNSD</aircraftRegistration>
            <aircraftSubtype>32N</aircraftSubtype>
            <aircraftVersion>Y186</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>102920</id>
            <mvtActual>
                <actualNumber>1</actualNumber>
                <actualState>OFF_BLOCK</actualState>
                <offblockTime>2024-04-30T05:43:00.000Z</offblockTime>
                <arrivalAirport>LHR</arrivalAirport>
                <id>103321</id>
            </mvtActual>
        </leg>
    </oldFlight>
<newFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-04-30Z</dayOfOrigin>
            <number>1152</number>
            <id>55559</id>
            <version>2</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-04-30T05:30:00.000Z</departureTime>
            <arrivalAirport>LHR</arrivalAirport>
            <arrivalTime>2024-04-30T07:00:00.000Z</arrivalTime>
            <aircraftRegistration>MNNSD</aircraftRegistration>
            <aircraftSubtype>32N</aircraftSubtype>
            <aircraftVersion>Y186</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <bestTimes>
                <offblockTime>
                    <timeSource>M</timeSource>
                    <timeSource>S</timeSource>
                    <time>2024-04-30T05:43:00.000Z</time>
                </offblockTime>
                <airborneTime>
                    <timeSource>M</timeSource>
                    <timeSource>E</timeSource>
                    <time>2024-04-30T07:06:00.000Z</time>
                </airborneTime>
            </bestTimes>
            <sequenceNumber>1</sequenceNumber>
            <id>102920</id>
            <mvtActual>
                <actualNumber>1</actualNumber>
                <actualState>AIRBORNE</actualState>
                <offblockTime>2024-04-30T05:43:00.000Z</offblockTime>
                <airborneTime>2024-04-30T06:12:00.000Z</airborneTime>
                <landingTime>2024-04-30T07:06:00.000Z</landingTime>
                <arrivalAirport>LHR</arrivalAirport>
                <id>103321</id>
            </mvtActual>
        </leg>
    </newFlight>
</ns2:OSSChangeMessage>",LHR
137549810,2024-04-30 06:16:49,30-04-2024 06:16:49,MN,1152,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,2575020ae083a20c,Saved,INFO,The message was processed successfully,LHR
137549898,2024-04-30 06:31:05,30-04-2024 06:31:05,MN,1152,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,d86f5eb2a53655c1,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147802  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       LHR       B         NULL      false     NULL 
To positions   : 41",LHR
137549901,2024-04-30 06:31:05,30-04-2024 06:31:05,MN,1152,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,d86f5eb2a53655c1,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2980377  flightId = 668003 legId = 687814  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147804  NULL         ESTIMATE  52.00     KG   4         0.00      DUB       DUB       LHR       JD        NULL      false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147803  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       LHR       BT        NULL      false     NULL 
 37147801  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       LHR       BT        NULL      false     NULL 
 37147800  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       LHR       B         NULL      false     NULL 
 37147802  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       LHR       B         41        false     NULL 

STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOAD_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1",LHR
137549902,2024-04-30 06:31:13,30-04-2024 06:31:13,MN,1152,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,89f28fea313a5585,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147803  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       LHR       BT        NULL      false     NULL 
To positions   : 12",LHR
137550140,2024-04-30 06:17:03,30-04-2024 06:17:03,MN,1342,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,c8a8440af6378439,Received,INFO,"<?xml version=""1.0"" encoding=""UTF-8""?><ns2:OSSChangeMessage xmlns:ns2=""http://www.systemone.com/iocc/oss/notification/OssChangeMessage-1.3.0"">
<changeDescriptor>
        <changeDetail>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/actualState</changeLocation>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/offblockTime</changeLocation>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/arrivalAirport</changeLocation>
            <changeDescription>
                <movementState>OFF_BLOCK</movementState>
            </changeDescription>
        </changeDetail>
    </changeDescriptor>
<oldFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-04-30Z</dayOfOrigin>
            <number>1342</number>
            <id>55567</id>
            <version>0</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-04-30T06:10:00.000Z</departureTime>
            <arrivalAirport>ZRH</arrivalAirport>
            <arrivalTime>2024-04-30T08:35:00.000Z</arrivalTime>
            <aircraftRegistration>MNEDP</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>102928</id>
        </leg>
    </oldFlight>
<newFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-04-30Z</dayOfOrigin>
            <number>1342</number>
            <id>55567</id>
            <version>1</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-04-30T06:10:00.000Z</departureTime>
            <arrivalAirport>ZRH</arrivalAirport>
            <arrivalTime>2024-04-30T08:35:00.000Z</arrivalTime>
            <aircraftRegistration>MNEDP</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <bestTimes>
                <offblockTime>
                    <timeSource>M</timeSource>
                    <timeSource>S</timeSource>
                    <time>2024-04-30T06:13:00.000Z</time>
                </offblockTime>
            </bestTimes>
            <sequenceNumber>1</sequenceNumber>
            <id>102928</id>
            <mvtActual>
                <actualNumber>1</actualNumber>
                <actualState>OFF_BLOCK</actualState>
                <offblockTime>2024-04-30T06:13:00.000Z</offblockTime>
                <arrivalAirport>ZRH</arrivalAirport>
                <id>0</id>
            </mvtActual>
        </leg>
    </newFlight>
</ns2:OSSChangeMessage>",ZRH
137550143,2024-04-30 06:17:03,30-04-2024 06:17:03,MN,1342,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,c8a8440af6378439,Saved,INFO,The message was processed successfully,ZRH
137550158,2024-04-30 06:18:14,30-04-2024 06:18:14,MN,1428,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,e21a7958c76943df,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145617  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
To positions   : 11",PSA
137550161,2024-04-30 06:18:14,30-04-2024 06:18:14,MN,1428,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,e21a7958c76943df,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2980394  flightId = 667962 legId = 687773  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145621  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       PSA       BT        NULL      false      
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145619  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
 37145496  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
 37145617  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         11        false      
 37145620  AKH       NULL      MN                  ESTIMATE  403.00    KG   31        0.00      DUB       DUB       PSA       B         41        false      
 37145618  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         42        false      

STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOAD_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1",PSA
137550162,2024-04-30 06:18:16,30-04-2024 06:18:16,MN,1428,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,5442934f3c38912b,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145496  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
To positions   : 12",PSA
137550253,2024-04-30 06:18:11,30-04-2024 06:18:11,MN,1428,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,ed6720710346089,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145618  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
To positions   : 42",PSA
137550256,2024-04-30 06:18:11,30-04-2024 06:18:11,MN,1428,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,ed6720710346089,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2980394  flightId = 667962 legId = 687773  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145621  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       PSA       BT        NULL      false      
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145619  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
 37145496  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
 37145617  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
 37145620  AKH       NULL      MN                  ESTIMATE  403.00    KG   31        0.00      DUB       DUB       PSA       B         41        false      
 37145618  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         42        false      

STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOAD_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1",PSA
137550265,2024-04-30 06:18:09,30-04-2024 06:18:09,MN,1428,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,38fc33a33f06b1da,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145620  AKH       NULL      MN                  ESTIMATE  403.00    KG   31        0.00      DUB       DUB       PSA       B         NULL      false      
To positions   : 41",PSA
137550268,2024-04-30 06:18:09,30-04-2024 06:18:09,MN,1428,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,38fc33a33f06b1da,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2980394  flightId = 667962 legId = 687773  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145621  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       PSA       BT        NULL      false      
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145619  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
 37145496  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
 37145617  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
 37145620  AKH       NULL      MN                  ESTIMATE  403.00    KG   31        0.00      DUB       DUB       PSA       B         41        false      
 37145618  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      

STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOAD_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1",PSA
137550269,2024-04-30 06:18:22,30-04-2024 06:18:22,MN,1428,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,7b9cd6e04f9e9e55,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145619  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
To positions   : 13",PSA
137550272,2024-04-30 06:18:22,30-04-2024 06:18:22,MN,1428,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,7b9cd6e04f9e9e55,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2980394  flightId = 667962 legId = 687773  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145621  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       PSA       BT        NULL      false      
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145619  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         13        false      
 37145496  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         12        false      
 37145617  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         11        false      
 37145620  AKH       NULL      MN                  ESTIMATE  403.00    KG   31        0.00      DUB       DUB       PSA       B         41        false      
 37145618  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         42        false      

STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOAD_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1",PSA
137550285,2024-04-30 06:18:16,30-04-2024 06:18:16,MN,1428,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,5442934f3c38912b,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2980394  flightId = 667962 legId = 687773  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145621  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       PSA       BT        NULL      false      
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145619  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         NULL      false      
 37145496  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         12        false      
 37145617  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         11        false      
 37145620  AKH       NULL      MN                  ESTIMATE  403.00    KG   31        0.00      DUB       DUB       PSA       B         41        false      
 37145618  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       PSA       B         42        false      

STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOAD_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1",PSA
137550387,2024-04-30 06:19:51,30-04-2024 06:19:51,MN,1450,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,f55eb348c277f21e,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147826  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         NULL      false     NULL 
To positions   : 11",NAP
